word,present,len,vowels,consonants,nonletters,vtc
tremendousness,1,14,5,9,0,0.555555555555556
firelit,1,7,3,4,0,0.75
sacramentariness,0,16,6,10,0,0.6
expositresses,1,13,5,8,0,0.625
kk,0,2,0,2,0,0
'veutz'yf'w'mf,0,14,2,12,4,0.166666666666667
atiptoe,1,7,4,3,0,1.33333333333333
kelayre,0,7,3,4,0,0.75
shily,1,5,1,4,0,0.25
callused,1,8,3,5,0,0.6
bevomite,0,8,4,4,0,1
verdit,1,6,2,4,0,0.5
almerrined,0,10,4,6,0,0.666666666666667
citriculturists,1,15,5,10,0,0.5
uezhkirpbwcvo,0,13,4,9,0,0.444444444444444
promorouvassurin,0,16,7,9,0,0.777777777777778
mussolini,1,9,4,5,0,0.8
rosential,0,9,4,5,0,0.8
hingerbreeder,0,13,5,8,0,0.625
mucilaginae,0,11,6,5,0,1.2
neurorthoptera,1,14,6,8,0,0.75
heterokaryosis,1,14,6,8,0,0.75
auxograph,1,9,4,5,0,0.8
chemoserotherapy,1,16,6,10,0,0.6
wigless,1,7,2,5,0,0.4
fantisferrel,0,12,4,8,0,0.5
emporidenhurrin,0,15,6,9,0,0.666666666666667
hagiolater,1,10,5,5,0,1
wokenetrun,0,10,4,6,0,0.666666666666667
windians,0,8,3,5,0,0.6
nondeciduata,1,12,6,6,0,1
britannicus,1,11,4,7,0,0.571428571428571
clappress,0,9,2,7,0,0.285714285714286
pron,0,4,1,3,0,0.333333333333333
betfbidogesoperpemiuminesphd,0,28,11,17,0,0.647058823529412
preinterreign,0,13,5,8,0,0.625
caeijcfcmqnul',0,14,4,10,1,0.4
rys,0,3,0,3,0,0
kingfisher,1,10,3,7,0,0.428571428571429
rejacketier,0,11,5,6,0,0.833333333333333
monregarting,0,12,4,8,0,0.5
uyvvjgsggaktdwgev,0,17,3,14,0,0.214285714285714
blatchang,1,9,2,7,0,0.285714285714286
joineral,0,8,4,4,0,1
connectors,1,10,3,7,0,0.428571428571429
interpretableness,1,17,6,11,0,0.545454545454545
samessability,0,13,5,8,0,0.625
jamator,0,7,3,4,0,0.75
underpaying,1,11,4,7,0,0.571428571428571
wedron,1,6,2,4,0,0.5
hastened,1,8,3,5,0,0.6
brachygrapher,1,13,3,10,0,0.3
tentily,1,7,2,5,0,0.4
diapherome,0,10,5,5,0,1
maunch,1,6,2,4,0,0.5
antinoma,0,8,4,4,0,1
transvaluer,1,11,4,7,0,0.571428571428571
ferrals,0,7,2,5,0,0.4
gribirobistitypirubbertaridgeemocyograseming,0,44,17,27,0,0.62962962962963
spellcheck,1,10,2,8,0,0.25
nwp'qyivuc,0,10,2,8,1,0.25
mvssafroevotacy,0,15,5,10,0,0.5
saccharobacillus,1,16,6,10,0,0.6
outbore,1,7,4,3,0,1.33333333333333
maxilliped,1,10,4,6,0,0.666666666666667
dovehouseman,0,12,6,6,0,1
ochrana,1,7,3,4,0,0.75
anilao,1,6,4,2,0,2
unpurian,0,8,4,4,0,1
pinfolds,1,8,2,6,0,0.333333333333333
bromoisie,0,9,5,4,0,1.25
utsan,0,5,2,3,0,0.666666666666667
shoetroxime,0,11,5,6,0,0.833333333333333
javelining,1,10,4,6,0,0.666666666666667
ununified,1,9,5,4,0,1.25
bornites,1,8,3,5,0,0.6
hocumangors,0,11,4,7,0,0.571428571428571
asness,0,6,2,4,0,0.5
rial,1,4,2,2,0,1
enesids,0,7,3,4,0,0.75
centralisers,1,12,4,8,0,0.5
'fcoextqfjzidd,0,14,3,11,1,0.272727272727273
absorber,1,8,3,5,0,0.6
atmolybdenia,0,12,5,7,0,0.714285714285714
unmacer,0,7,3,4,0,0.75
innuits,1,7,3,4,0,0.75
arein,0,5,3,2,0,1.5
subillerprollowwales,0,20,7,13,0,0.538461538461538
salvia,1,6,3,3,0,1
mutums,0,6,2,4,0,0.5
communism,1,9,3,6,0,0.5
umbraculum,1,10,4,6,0,0.666666666666667
epitously,0,9,4,5,0,0.8
prophylactodontist,1,18,5,13,0,0.384615384615385
almoindexing,0,12,5,7,0,0.714285714285714
antecedence,1,11,5,6,0,0.833333333333333
galvaniser,1,10,4,6,0,0.666666666666667
hatchettolite,1,13,5,8,0,0.625
gier,0,4,2,2,0,1
apleta,0,6,3,3,0,1
osteostixis,1,11,5,6,0,0.833333333333333
lppyjqfagge,0,11,2,9,0,0.222222222222222
epigraphies,1,11,5,6,0,0.833333333333333
lacunulose,1,10,5,5,0,1
abola,0,5,3,2,0,1.5
embra,0,5,2,3,0,0.666666666666667
lacar,0,5,2,3,0,0.666666666666667
ateste,1,6,3,3,0,1
endosiphonate,1,13,6,7,0,0.857142857142857
theolatrous,1,11,5,6,0,0.833333333333333
sualistiastres,0,14,6,8,0,0.75
jlrvgygqddbcq,0,13,0,13,0,0
neckties,1,8,3,5,0,0.6
stic,0,4,1,3,0,0.333333333333333
meditatedly,1,11,4,7,0,0.571428571428571
lichenography,1,13,4,9,0,0.444444444444444
hotshot,1,7,2,5,0,0.4
amboyna,1,7,3,4,0,0.75
'vvxhl'zmgvfislfhkdozczm,0,24,2,22,2,0.0909090909090909
highboys,1,8,2,6,0,0.333333333333333
suce,0,4,2,2,0,1
endogastritis,1,13,5,8,0,0.625
unformularize,1,13,6,7,0,0.857142857142857
cotid,0,5,2,3,0,0.666666666666667
saucissoidal,0,12,6,6,0,1
baukaeim'gwocswdiom,0,19,8,11,1,0.727272727272727
benge,1,5,2,3,0,0.666666666666667
autoimmunities,1,14,8,6,0,1.33333333333333
sapphist,1,8,2,6,0,0.333333333333333
lockeanism,1,10,4,6,0,0.666666666666667
hmkhkf'uomporwiwny,0,18,4,14,1,0.285714285714286
phenytoin,1,9,3,6,0,0.5
oneshy,0,6,2,4,0,0.5
ghethfundrial,0,13,4,9,0,0.444444444444444
adjoin,1,6,3,3,0,1
pibermardale,0,12,5,7,0,0.714285714285714
anomerelia,0,10,6,4,0,1.5
orthid,1,6,2,4,0,0.5
cheesecutor,0,11,5,6,0,0.833333333333333
ralph,1,5,1,4,0,0.25
outcrying,1,9,3,6,0,0.5
phogal,0,6,2,4,0,0.5
cults,0,5,1,4,0,0.25
rubbit,1,6,2,4,0,0.5
murtaugh,1,8,3,5,0,0.6
bathinette,1,10,4,6,0,0.666666666666667
blunda,0,6,2,4,0,0.5
jinglebob,1,9,3,6,0,0.5
paralyse,1,8,3,5,0,0.6
z'omtocakcqg,0,12,3,9,1,0.333333333333333
rhythmy,0,7,0,7,0,0
sticharions,1,11,4,7,0,0.571428571428571
duckboards,1,10,3,7,0,0.428571428571429
parvati,1,7,3,4,0,0.75
inoul,0,5,3,2,0,1.5
thoroughgang,0,12,4,8,0,0.5
thanadarko,0,10,4,6,0,0.666666666666667
protensional,0,12,5,7,0,0.714285714285714
irascibilities,1,14,7,7,0,1
thermoreceptor,1,14,5,9,0,0.555555555555556
repeal,1,6,3,3,0,1
pottering,1,9,3,6,0,0.5
ernerboaria,0,11,6,5,0,1.2
fearer,1,6,3,3,0,1
knaster,1,7,2,5,0,0.4
widerately,0,10,4,6,0,0.666666666666667
mperes,0,6,2,4,0,0.5
dyirbals,1,8,2,6,0,0.333333333333333
overpraise,1,10,5,5,0,1
intrepidity,1,11,4,7,0,0.571428571428571
vadsore,0,7,3,4,0,0.75
petfood,1,7,3,4,0,0.75
snaillas,0,8,3,5,0,0.6
nobic,0,5,2,3,0,0.666666666666667
eny,0,3,1,2,0,0.5
reimprovement,1,13,5,8,0,0.625
phocammerists,0,13,4,9,0,0.444444444444444
cclqa,0,5,1,4,0,0.25
pargethishidrads,0,16,5,11,0,0.454545454545455
smokeboards,1,11,4,7,0,0.571428571428571
proacademic,1,11,5,6,0,0.833333333333333
unfattenishment,0,15,5,10,0,0.5
unrichlian,0,10,4,6,0,0.666666666666667
pinkeyes,1,8,3,5,0,0.6
thrum,1,5,1,4,0,0.25
hookswingings,0,13,4,9,0,0.444444444444444
xanthopsin,1,10,3,7,0,0.428571428571429
agroindustries,1,14,6,8,0,0.75
wavefronting,0,12,4,8,0,0.5
romethpans,0,10,3,7,0,0.428571428571429
sehllyprongrobegron,0,19,5,14,0,0.357142857142857
labournmenta,0,12,5,7,0,0.714285714285714
hemationisate,0,13,7,6,0,1.16666666666667
dockinders,0,10,3,7,0,0.428571428571429
jerrymander,1,11,3,8,0,0.375
grigioni,1,8,4,4,0,1
overfaithful,1,12,5,7,0,0.714285714285714
hyetometrographic,1,17,6,11,0,0.545454545454545
paupered,1,8,4,4,0,1
breadnesses,0,11,4,7,0,0.571428571428571
sydneysider,1,11,3,8,0,0.375
pecherg,0,7,2,5,0,0.4
abadejo,1,7,4,3,0,1.33333333333333
kzvjsyi'f'ghmcvbgvurqua,0,23,4,19,2,0.210526315789474
akra,1,4,2,2,0,1
presong,1,7,2,5,0,0.4
siberson,1,8,3,5,0,0.6
intice,1,6,3,3,0,1
unsulfureousness,1,16,7,9,0,0.777777777777778
comor,0,5,2,3,0,0.666666666666667
picea,1,5,3,2,0,1.5
racefulness,0,11,4,7,0,0.571428571428571
glower,1,6,2,4,0,0.5
nmadjqdnpbanmwxif,0,17,3,14,0,0.214285714285714
aquanautics,1,11,6,5,0,1.2
hmfqkpmeqzomnzkhwiqryvirokbqz,0,29,5,24,0,0.208333333333333
tootsie,1,7,4,3,0,1.33333333333333
delegatees,1,10,5,5,0,1
boilermaking,1,12,5,7,0,0.714285714285714
frutex,1,6,2,4,0,0.5
zoehemertificatedly,0,19,8,11,0,0.727272727272727
chrysopidae,1,11,4,7,0,0.571428571428571
ulitises,1,8,4,4,0,1
sallowings,0,10,3,7,0,0.428571428571429
orchesography,1,13,4,9,0,0.444444444444444
noncapital,1,10,4,6,0,0.666666666666667
ardoch,1,6,2,4,0,0.5
soundboard,1,10,4,6,0,0.666666666666667
dpedeniq,0,8,3,5,0,0.6
insures,1,7,3,4,0,0.75
ferrocking,0,10,3,7,0,0.428571428571429
isorberatology,0,14,6,8,0,0.75
fistiaro,0,8,4,4,0,1
pseudoscines,1,12,5,7,0,0.714285714285714
effectively,1,11,4,7,0,0.571428571428571
ebldmba'bni'wout,0,16,5,11,2,0.454545454545455
spammiest,1,9,3,6,0,0.5
vacationland,1,12,5,7,0,0.714285714285714
latensifier,0,11,5,6,0,0.833333333333333
hare,1,4,2,2,0,1
allot,1,5,2,3,0,0.666666666666667
brownson,1,8,2,6,0,0.333333333333333
gillie,1,6,3,3,0,1
ultracelsic,0,11,4,7,0,0.571428571428571
xjuswuqluwdc'dgwmv'm,0,20,3,17,2,0.176470588235294
oceanology,1,10,5,5,0,1
yaai,0,4,3,1,0,3
slouchily,1,9,3,6,0,0.5
assubjugated,1,12,5,7,0,0.714285714285714
'rltnqtautgbgmdisl,0,18,3,15,1,0.2
aquiculturation,0,15,8,7,0,1.14285714285714
kopiation,0,9,5,4,0,1.25
somnambulous,1,12,5,7,0,0.714285714285714
psychology,1,10,2,8,0,0.25
csdecnlcrjti,0,12,2,10,0,0.2
unynnvvroovv'y,0,14,3,11,1,0.272727272727273
annin,0,5,2,3,0,0.666666666666667
toevnruv'z'kg,0,13,3,10,2,0.3
spirtle,1,7,2,5,0,0.4
predevelopments,1,15,5,10,0,0.5
statins,1,7,2,5,0,0.4
autarch,1,7,3,4,0,0.75
kakapo,1,6,3,3,0,1
electure,0,8,4,4,0,1
nkchtiz'g,0,9,1,8,1,0.125
misenta,0,7,3,4,0,0.75
yelk,1,4,1,3,0,0.333333333333333
uacpyvfwpfawfn,0,14,3,11,0,0.272727272727273
lacies,0,6,3,3,0,1
vouchscreectopaths,0,18,6,12,0,0.5
saloonkeeper,1,12,6,6,0,1
salicornians,0,12,5,7,0,0.714285714285714
relicensed,1,10,4,6,0,0.666666666666667
deltahedra,1,10,4,6,0,0.666666666666667
zebrinny,1,8,2,6,0,0.333333333333333
mojaved,0,7,3,4,0,0.75
epiloguising,1,12,6,6,0,1
corillstice,0,11,4,7,0,0.571428571428571
vigenish,0,8,3,5,0,0.6
penic,0,5,2,3,0,0.666666666666667
phytalus,1,8,2,6,0,0.333333333333333
rwutxbgfilzvdm,0,14,2,12,0,0.166666666666667
zizania,1,7,4,3,0,1.33333333333333
antithetics,1,11,4,7,0,0.571428571428571
tridell,1,7,2,5,0,0.4
straightforwards,1,16,4,12,0,0.333333333333333
lationary,0,9,4,5,0,0.8
helivints,0,9,3,6,0,0.5
fyzuriuobrucinaxt,0,17,7,10,0,0.7
lallands,1,8,2,6,0,0.333333333333333
oraconic,0,8,4,4,0,1
drabbier,1,8,3,5,0,0.6
splagiarine,0,11,5,6,0,0.833333333333333
yemasser,0,8,3,5,0,0.6
reprivish,0,9,3,6,0,0.5
maceously,0,9,4,5,0,0.8
epithetical,1,11,5,6,0,0.833333333333333
chtestangrbashitlayamarinexhoa,0,30,11,19,0,0.578947368421053
vnn'qjipnbfgrvjjjyfa,0,20,2,18,1,0.111111111111111
thollespes,0,10,3,7,0,0.428571428571429
artdolhblnzfogd,0,15,3,12,0,0.25
muzak,1,5,2,3,0,0.666666666666667
maintenance,1,11,5,6,0,0.833333333333333
airville,1,8,4,4,0,1
underlayment,1,12,4,8,0,0.5
radiodiagnosis,1,14,7,7,0,1
intersalvable,0,13,5,8,0,0.625
afterhand,1,9,3,6,0,0.5
pite,0,4,2,2,0,1
angiocardiography,1,17,7,10,0,0.7
aposis,0,6,3,3,0,1
catguts,1,7,2,5,0,0.4
antulcaellia,0,12,6,6,0,1
teratism,1,8,3,5,0,0.6
scribner,1,8,2,6,0,0.333333333333333
homesteadings,1,13,5,8,0,0.625
jouachals,0,9,4,5,0,0.8
factorisations,1,14,6,8,0,0.75
zmkolnodinlqjnjllrgpsb,0,22,3,19,0,0.157894736842105
kowals,0,6,2,4,0,0.5
miscellanea,1,11,5,6,0,0.833333333333333
cobblery,1,8,2,6,0,0.333333333333333
ntiunc,0,6,2,4,0,0.5
gosport,1,7,2,5,0,0.4
electrocatalysis,1,16,6,10,0,0.6
leptochloride,0,13,5,8,0,0.625
pizzelle,1,8,3,5,0,0.6
homeowner,1,9,4,5,0,0.8
aphoconightombae,0,16,7,9,0,0.777777777777778
ingpvakfdewwem,0,14,4,10,0,0.4
gnotobiograph,0,13,5,8,0,0.625
psionics,1,8,3,5,0,0.6
carangidae,1,10,5,5,0,1
brachydactyly,1,13,2,11,0,0.181818181818182
sorriness,1,9,3,6,0,0.5
cavendish,1,9,3,6,0,0.5
dhekelia,1,8,4,4,0,1
quipu,1,5,3,2,0,1.5
nonfactious,1,11,5,6,0,0.833333333333333
diestock,1,8,3,5,0,0.6
baaskaap,1,8,4,4,0,1
vividest,1,8,3,5,0,0.6
dinnie,1,6,3,3,0,1
cuseentzindsmos,0,15,5,10,0,0.5
septentational,0,14,6,8,0,0.75
lcaihhgbrzn,0,11,2,9,0,0.222222222222222
bequily,0,7,3,4,0,0.75
pched,0,5,1,4,0,0.25
costae,1,6,3,3,0,1
pressel,1,7,2,5,0,0.4
hive,1,4,2,2,0,1
ationter,0,8,4,4,0,1
redefield,0,9,4,5,0,0.8
swarming,1,8,2,6,0,0.333333333333333
jjlqtmjxlnhamjiqskc,0,19,2,17,0,0.117647058823529
supertension,1,12,5,7,0,0.714285714285714
knuckleballer,1,13,4,9,0,0.444444444444444
nonextreme,1,10,4,6,0,0.666666666666667
chamal,1,6,2,4,0,0.5
electrobiologist,1,16,7,9,0,0.777777777777778
trsyfy,0,6,0,6,0,0
selealy,0,7,3,4,0,0.75
motuca,1,6,3,3,0,1
enlanklephrear,0,14,5,9,0,0.555555555555556
skapat,0,6,2,4,0,0.5
eute,0,4,3,1,0,3
nondelsson,0,10,3,7,0,0.428571428571429
limulagurdredless,0,17,6,11,0,0.545454545454545
mutiniant,0,9,4,5,0,0.8
nonobjections,0,13,5,8,0,0.625
conograuncompressnessnessers,0,28,9,19,0,0.473684210526316
moylarcquelittellayodepopechoslart,0,34,13,21,0,0.619047619047619
madanis,0,7,3,4,0,0.75
hexabiblos,1,10,4,6,0,0.666666666666667
toadflaxes,1,10,4,6,0,0.666666666666667
codeveloping,1,12,5,7,0,0.714285714285714
grologyn,0,8,2,6,0,0.333333333333333
antiphyllum,0,11,3,8,0,0.375
zoophobias,1,10,5,5,0,1
gloomeris,0,9,4,5,0,0.8
rudulph,1,7,2,5,0,0.4
sergelisol,0,10,4,6,0,0.666666666666667
superluminal,1,12,5,7,0,0.714285714285714
saddletownsend,0,14,4,10,0,0.4
repropoeinteritominess,0,22,10,12,0,0.833333333333333
defoliates,1,10,5,5,0,1
flowerist,1,9,3,6,0,0.5
aslatrulan,0,10,4,6,0,0.666666666666667
cardiolysis,1,11,4,7,0,0.571428571428571
qns,1,3,0,3,0,0
consecertuan,0,12,5,7,0,0.714285714285714
intersina,0,9,4,5,0,0.8
triglandular,1,12,4,8,0,0.5
reencountrifixation,0,19,9,10,0,0.9
karela,1,6,3,3,0,1
ringsmuth,1,9,2,7,0,0.285714285714286
urothicatfulleprous,0,19,8,11,0,0.727272727272727
eriodictyon,1,11,5,6,0,0.833333333333333
carcinogenesis,1,14,6,8,0,0.75
nonthreaded,1,11,4,7,0,0.571428571428571
pmormoerscol,0,12,4,8,0,0.5
othy,0,4,1,3,0,0.333333333333333
onoplg,0,6,2,4,0,0.5
cueist,1,6,3,3,0,1
superfuses,1,10,4,6,0,0.666666666666667
forebodes,1,9,4,5,0,0.8
tintinnabulata,0,14,6,8,0,0.75
aidos,1,5,3,2,0,1.5
chalbootter,0,11,4,7,0,0.571428571428571
nephroncus,1,10,3,7,0,0.428571428571429
bumbags,1,7,2,5,0,0.4
kuris,1,5,2,3,0,0.666666666666667
herbivorousness,1,15,6,9,0,0.666666666666667
rosava,0,6,3,3,0,1
ckechatul,0,9,3,6,0,0.5
odelle,1,6,3,3,0,1
tkdeejuhhzkbvfpsu'kvskteoim,0,27,7,20,1,0.35
deration,0,8,4,4,0,1
apriorists,1,10,4,6,0,0.666666666666667
composal,0,8,3,5,0,0.6
bridegroom,1,10,4,6,0,0.666666666666667
fjshraixvkfcubexxuf,0,19,5,14,0,0.357142857142857
ovtadryfyem,0,11,3,8,0,0.375
parrely,0,7,2,5,0,0.4
descheapsidiosmothymatiably,0,27,10,17,0,0.588235294117647
deponing,1,8,3,5,0,0.6
despotist,1,9,3,6,0,0.5
remajum,0,7,3,4,0,0.75
zascryt'kaf'le,0,14,3,11,2,0.272727272727273
polyme,0,6,2,4,0,0.5
wear,1,4,2,2,0,1
shniusettionavotivent,0,21,9,12,0,0.75
mogztvdgbgfezgeg,0,16,3,13,0,0.230769230769231
infuneral,1,9,4,5,0,0.8
rak,0,3,1,2,0,0.5
extollingly,1,11,3,8,0,0.375
lametrymentar,0,13,4,9,0,0.444444444444444
arbutin,1,7,3,4,0,0.75
laparosplenotomy,1,16,6,10,0,0.6
slockens,1,8,2,6,0,0.333333333333333
bitonal,1,7,3,4,0,0.75
qjzdkypyld,0,10,0,10,0,0
tues,1,4,2,2,0,1
pter,0,4,1,3,0,0.333333333333333
nonacquiescement,0,16,7,9,0,0.777777777777778
zack,1,4,1,3,0,0.333333333333333
muinospisiarteamea,0,18,10,8,0,1.25
aurofocunder,0,12,6,6,0,1
pitchfields,0,11,3,8,0,0.375
zrivj'acdrsmtakxppig',0,21,4,17,2,0.235294117647059
lanific,1,7,3,4,0,0.75
ditary,0,6,2,4,0,0.5
pedestrianises,1,14,6,8,0,0.75
chrygonikkim,0,12,3,9,0,0.333333333333333
rhea,1,4,2,2,0,1
ragley,1,6,2,4,0,0.5
acyetic,1,7,3,4,0,0.75
basoga,1,6,3,3,0,1
cesqutttinansus,0,15,5,10,0,0.5
laurister,0,9,4,5,0,0.8
nectar,1,6,2,4,0,0.5
nonprotectively,1,15,5,10,0,0.5
rponmsibludie,0,13,5,8,0,0.625
biogenetical,1,12,6,6,0,1
sepiidae,1,8,5,3,0,1.66666666666667
renested,1,8,3,5,0,0.6
masty,0,5,1,4,0,0.25
bles,0,4,1,3,0,0.333333333333333
uncatastrophically,1,18,6,12,0,0.5
sandplayda,0,10,3,7,0,0.428571428571429
nestories,0,9,4,5,0,0.8
administ,0,8,3,5,0,0.6
mastocarpous,0,12,5,7,0,0.714285714285714
survivers,1,9,3,6,0,0.5
kamik,1,5,2,3,0,0.666666666666667
algeria,1,7,4,3,0,1.33333333333333
dinitrile,1,9,4,5,0,0.8
bonelis,0,7,3,4,0,0.75
plenipotentiarize,1,17,8,9,0,0.888888888888889
z'lj,0,4,0,4,1,0
boorhydromoroupole,0,18,8,10,0,0.8
dectopodishingcgir,0,18,6,12,0,0.5
angikragaphenuneras,0,19,8,11,0,0.727272727272727
pomance,0,7,3,4,0,0.75
urgers,1,6,2,4,0,0.5
recordial,0,9,4,5,0,0.8
sper,0,4,1,3,0,0.333333333333333
balabsolinatting,0,16,6,10,0,0.6
sbexiongova,0,11,5,6,0,0.833333333333333
cgpxifkq'yxic,0,13,2,11,1,0.181818181818182
kenesaw,1,7,3,4,0,0.75
probwehr,0,8,2,6,0,0.333333333333333
aegopodium,1,10,6,4,0,1.5
jesher,1,6,2,4,0,0.5
parame,0,6,3,3,0,1
glossia,0,7,3,4,0,0.75
pfannkuchen,1,11,3,8,0,0.375
grotianism,1,10,4,6,0,0.666666666666667
prismation,0,10,4,6,0,0.666666666666667
mceounkingmonalanta,0,19,8,11,0,0.727272727272727
lutheranism,1,11,4,7,0,0.571428571428571
fulettis,0,8,3,5,0,0.6
p'ujyee'qhsof,0,13,4,9,2,0.444444444444444
esqueakproofe,0,13,7,6,0,1.16666666666667
jalous,0,6,3,3,0,1
junyc,0,5,1,4,0,0.25
rzaykshkzggfhrzn,0,16,1,15,0,0.0666666666666667
meffie,0,6,3,3,0,1
mantell,1,7,2,5,0,0.4
senoliadintmy,0,13,5,8,0,0.625
jettisoning,1,11,4,7,0,0.571428571428571
laingian,1,8,4,4,0,1
unascertainably,1,15,6,9,0,0.666666666666667
coapers,0,7,3,4,0,0.75
dayshine,1,8,3,5,0,0.6
glot,0,4,1,3,0,0.333333333333333
chaete,0,6,3,3,0,1
unaciousness,0,12,6,6,0,1
allanky,0,7,2,5,0,0.4
sharawadgi,1,10,4,6,0,0.666666666666667
maturaps,0,8,3,5,0,0.6
domeleis,0,8,4,4,0,1
uplong,1,6,2,4,0,0.5
superacoochoisters,0,18,8,10,0,0.8
alar,1,4,2,2,0,1
oculously,0,9,4,5,0,0.8
collinsia,1,9,4,5,0,0.8
condely,0,7,2,5,0,0.4
camerata,1,8,4,4,0,1
underhangman,1,12,4,8,0,0.5
rthos,0,5,1,4,0,0.25
jigin,0,5,2,3,0,0.666666666666667
zdvyhbc,0,7,0,7,0,0
lasomitecrmerale,0,16,7,9,0,0.777777777777778
wlrrsxjpnvqvnh'n,0,16,0,16,1,0
euscaro,1,7,4,3,0,1.33333333333333
gintopenagholiba,0,16,7,9,0,0.777777777777778
rasion,1,6,3,3,0,1
sicksburg,0,9,2,7,0,0.285714285714286
roughly,1,7,2,5,0,0.4
parotid,1,7,3,4,0,0.75
aculable,0,8,4,4,0,1
corridos,1,8,3,5,0,0.6
valvotomy,1,9,3,6,0,0.5
ined,0,4,2,2,0,1
vizardedness,0,12,4,8,0,0.5
inogeneses,0,10,5,5,0,1
puppodum,1,8,3,5,0,0.6
snamiotini,0,10,5,5,0,1
fonginck,0,8,2,6,0,0.333333333333333
mafaayh'jldqq'urdngbkzadmtshg,0,29,5,24,2,0.208333333333333
eglency,0,7,2,5,0,0.4
diborate,1,8,4,4,0,1
natrix,1,6,2,4,0,0.5
nonrumir,0,8,3,5,0,0.6
teseparanaciceeus,0,17,9,8,0,1.125
hanae,1,5,3,2,0,1.5
acise,0,5,3,2,0,1.5
angelian,0,8,4,4,0,1
opharlates,0,10,4,6,0,0.666666666666667
mimeoned,0,8,4,4,0,1
lathiophenonerrably,0,19,7,12,0,0.583333333333333
ulbeck,0,6,2,4,0,0.5
chy,0,3,0,3,0,0
skivi,0,5,2,3,0,0.666666666666667
homotransplants,1,15,4,11,0,0.363636363636364
philatelism,1,11,4,7,0,0.571428571428571
lunge,1,5,2,3,0,0.666666666666667
phalyanodocalon,0,15,6,9,0,0.666666666666667
yogity,0,6,2,4,0,0.5
ultrabasic,1,10,4,6,0,0.666666666666667
knoll,1,5,1,4,0,0.25
musicianship,1,12,5,7,0,0.714285714285714
weatogue,1,8,5,3,0,1.66666666666667
colonnade,1,9,4,5,0,0.8
nanotes,0,7,3,4,0,0.75
repartiemolotiogua,0,18,10,8,0,1.25
desacralisation,1,15,7,8,0,0.875
boobie,1,6,4,2,0,2
evertebrata,1,11,5,6,0,0.833333333333333
redemanding,0,11,4,7,0,0.571428571428571
provitamine,0,11,5,6,0,0.833333333333333
dese,0,4,2,2,0,1
seceder,1,7,3,4,0,0.75
rzvyyxbpjvoqzmuiu,0,17,4,13,0,0.307692307692308
typifier,1,8,3,5,0,0.6
epeolatries,1,11,6,5,0,1.2
begetting,1,9,3,6,0,0.5
bvbuuwrvdypessfwbfcvtj,0,22,3,19,0,0.157894736842105
preinsinuating,1,14,6,8,0,0.75
rigmarolist,0,11,4,7,0,0.571428571428571
phyleus,1,7,2,5,0,0.4
neatened,1,8,4,4,0,1
unfertally,0,10,3,7,0,0.428571428571429
aliaceae,0,8,6,2,0,3
rouserie,0,8,5,3,0,1.66666666666667
lotocks,0,7,2,5,0,0.4
cosaurinted,0,11,5,6,0,0.833333333333333
huntiegowks,1,11,4,7,0,0.571428571428571
metereforman,0,12,5,7,0,0.714285714285714
jamblis,0,7,2,5,0,0.4
cnufsneitw'rmwrltv,0,18,3,15,1,0.2
swashbuckler,1,12,3,9,0,0.333333333333333
hemelyttra,1,10,3,7,0,0.428571428571429
pancreatotomies,1,15,7,8,0,0.875
carednesqual,0,12,5,7,0,0.714285714285714
puddingberry,1,12,3,9,0,0.333333333333333
surrena,0,7,3,4,0,0.75
serology,1,8,3,5,0,0.6
gless,0,5,1,4,0,0.25
quadruplexing,1,13,5,8,0,0.625
introspectionist,1,16,6,10,0,0.6
fiches,1,6,2,4,0,0.5
nontyrannical,1,13,4,9,0,0.444444444444444
chittering,1,10,3,7,0,0.428571428571429
arbovale,1,8,4,4,0,1
'zfkfujqajq,0,11,2,9,1,0.222222222222222
puncerighastiones,0,17,7,10,0,0.7
battalie,0,8,4,4,0,1
overtiming,1,10,4,6,0,0.666666666666667
inhaustics,0,10,4,6,0,0.666666666666667
kozdkjyvwolmyyjnpxl,0,19,2,17,0,0.117647058823529
fbwmzibppflfhnwgciwquwj,0,23,3,20,0,0.15
pyrodia,0,7,3,4,0,0.75
discrepance,1,11,4,7,0,0.571428571428571
topheling,0,9,3,6,0,0.5
''wfyffsbrx,0,11,0,11,2,0
abels,0,5,2,3,0,0.666666666666667
wiggier,1,7,3,4,0,0.75
whafabout,1,9,4,5,0,0.8
haggardly,1,9,2,7,0,0.285714285714286
nailset,1,7,3,4,0,0.75
gissive,0,7,3,4,0,0.75
triatoma,1,8,4,4,0,1
jirery,0,6,2,4,0,0.5
dantoid,0,7,3,4,0,0.75
pemberton,1,9,3,6,0,0.5
uncepallonfrouscrelenza,0,23,9,14,0,0.642857142857143
piet,1,4,2,2,0,1
plasteanephendity,0,17,6,11,0,0.545454545454545
journey,1,7,3,4,0,0.75
sarconstant,0,11,3,8,0,0.375
inexivenesses,0,13,6,7,0,0.857142857142857
cruzan,1,6,2,4,0,0.5
vigotanises,0,11,5,6,0,0.833333333333333
phicos,0,6,2,4,0,0.5
fagara,1,6,3,3,0,1
jshcj,0,5,0,5,0,0
tonemes,1,7,3,4,0,0.75
execrations,1,11,5,6,0,0.833333333333333
tyndaceanolinerboardescript,0,27,10,17,0,0.588235294117647
anaker,0,6,3,3,0,1
rgabu'rlvumhcjfj,0,16,3,13,1,0.230769230769231
